f	FALSE	广东	562	4446	6115
f	TRUE	北京	1817	4827	3600
f	FALSE	上海	497	3248	7192
m	FALSE	云南	392	3370	5689
f	FALSE	广东	1595	4087	37481
f	FALSE	山西	755	2127	3087
m	FALSE	江苏	2114	6129	39304
m	FALSE	湖北	787	3060	5769
m	FALSE	广东	64	3871	1696
m	FALSE	广东	400	3488	4824
f	FALSE	江苏	1007	4083	209
m	FALSE	山东	1397	2537	1049
m	FALSE	广东	261	3699	1960
f	FALSE	浙江	766	5531	3261
m	FALSE	上海	588	4361	1271
m	FALSE	浙江	32	5247	442
f	FALSE	上海	149	15682	1117
m	TRUE	湖北	129	9202	1246
m	FALSE	河南	455	2202	524
m	TRUE	北京	290	6227	568
m	FALSE	湖北	1945	2494	6290
m	FALSE	四川	99	5318	250
m	TRUE	天津	1609	10804	557
m	TRUE	北京	411	3383	2369
f	FALSE	香港	227	4883	5836
m	FALSE	广西	511	5190	6705
f	FALSE	其他	462	6818	591
m	TRUE	北京	325	2140	2521
m	FALSE	上海	662	12570	2261
m	FALSE	河北	1661	2170	4899
f	FALSE	上海	249	59768	3300
m	FALSE	浙江	80	2232	240
m	TRUE	北京	2041	6135	8500
f	FALSE	广东	253	2297	20232
f	FALSE	其他	484	200807	9428
m	TRUE	湖北	594	10760	655
m	FALSE	浙江	109	2370	147
m	FALSE	贵州	471	2664	1520
m	TRUE	江苏	208	82309	10578
m	TRUE	福建	71	2142	458
f	FALSE	北京	18	2539	1740
m	FALSE	陕西	103	2871	277
m	FALSE	广东	348	2997	616
m	FALSE	上海	1934	13685	417
m	TRUE	福建	444	15737	8805
m	FALSE	山东	525	7600	872
m	FALSE	山东	725	2304	1467
f	FALSE	海外	325	2140	1308
m	FALSE	河南	187	3485	224
m	FALSE	其他	2000	7177	351
f	FALSE	浙江	688	2129	212
m	FALSE	北京	135	12389	5258
m	FALSE	湖北	1990	32997	1667
m	FALSE	北京	292	11673	956
m	FALSE	其他	107	3136	107
f	TRUE	上海	5	62001	22
m	FALSE	广西	197	4057	2031
f	FALSE	重庆	87	2810	277
m	FALSE	四川	53	4097	64
m	FALSE	云南	80	4630	401
f	TRUE	北京	125	14614	3472
f	FALSE	广东	387	4519	1517
m	FALSE	其他	319	3437	1513
m	FALSE	四川	184	3171	1798
m	TRUE	四川	112	24684	1313
m	FALSE	云南	150	5195	78
f	TRUE	北京	234	5850	4128
f	FALSE	上海	755	2143	38059
m	FALSE	江苏	317	2237	1735
m	FALSE	浙江	193	4493	43
m	FALSE	海外	449	8054	284
m	FALSE	广东	175	32084	3
m	FALSE	广东	182	2090	752
m	FALSE	安徽	211	4336	625
m	FALSE	其他	156	3019	1180
m	FALSE	广东	261	2757	4662
m	FALSE	浙江	77	11357	861
m	FALSE	广东	333	3508	1166
f	FALSE	广东	65	4741	1688
f	FALSE	其他	300	2274	3334
m	FALSE	北京	392	17446	821
m	TRUE	北京	112	6238	840
f	FALSE	江苏	902	4785	7706
f	FALSE	安徽	131	2149	1236
m	FALSE	广东	272	4088	1061
m	FALSE	四川	82	3708	491
f	FALSE	河北	211	7724	31169
m	TRUE	广东	585	8046	1290
m	TRUE	北京	655	16745	12361
m	FALSE	广东	114	21888	3107
m	FALSE	海外	985	2272	6842
f	FALSE	北京	729	20509	2696
m	FALSE	北京	248	10298	797
f	TRUE	北京	253	10983	4364
f	FALSE	四川	504	4491	436
f	TRUE	北京	845	5272	4029
m	TRUE	辽宁	2000	31209	24191
m	FALSE	江西	330	2401	1118
m	TRUE	河南	570	15049	3165
m	TRUE	其他	215	6818	2002
m	FALSE	海外	399	3766	2647
m	FALSE	上海	152	2491	900
m	FALSE	湖南	189	3521	803
m	TRUE	云南	885	2886	1160
m	FALSE	广东	218	21077	5247
m	FALSE	北京	236	4200	2981
f	FALSE	广东	153	2661	888
m	FALSE	上海	79	32682	896
m	FALSE	北京	183	15787	573
f	FALSE	台湾	570	4597	19655
f	FALSE	湖北	347	10286	1203
m	FALSE	福建	266	6485	2293
m	FALSE	广东	466	13716	7464
m	TRUE	广东	361	24785	617
m	TRUE	北京	1972	11184	5482
m	FALSE	江苏	180	2031	226
m	FALSE	吉林	1491	2058	1677
m	FALSE	新疆	1192	2484	1419
m	FALSE	天津	177	11424	179
m	TRUE	四川	218	11765	874
f	TRUE	山西	554	10220	3231
m	FALSE	广东	103	109898	538
f	FALSE	广东	1245	15036	3061
f	FALSE	北京	1289	2912	6407
f	TRUE	云南	1465	8965	12360
f	FALSE	广东	1600	13090	2203
f	FALSE	江苏	1893	2661	2108
f	FALSE	北京	1046	224239	3588
m	TRUE	上海	822	56249	21023
f	FALSE	北京	279	7766	1971
f	FALSE	北京	213	9139	360
f	FALSE	其他	332	65114	2925
m	FALSE	海外	679	20609	8027
m	TRUE	广东	420	192383	1217
m	FALSE	广东	224	6987	1119
f	FALSE	湖北	236	2030	306
m	TRUE	宁夏	553	18756	1030
m	FALSE	上海	958	2295	1876
m	FALSE	浙江	120	2607	502
m	FALSE	广西	384	3929	2421
m	FALSE	河北	1182	2554	2844
m	FALSE	广东	467	2970	787
f	TRUE	陕西	536	2120	3039
m	TRUE	山东	1003	2027	1544
m	FALSE	北京	351	40082	878
m	FALSE	云南	273	4586	247
m	FALSE	广东	352	2906	17536
f	FALSE	北京	80	3536	199
f	FALSE	甘肃	17	2837	57
m	FALSE	福建	95	8463	264
m	FALSE	云南	82	2417	141
m	FALSE	江苏	764	3354	2690
m	FALSE	江苏	1502	2080	998
m	FALSE	宁夏	168	4801	997
f	FALSE	浙江	272	11073	706
f	FALSE	福建	998	9942	1815
m	FALSE	河北	957	5406	8939
m	FALSE	广东	1724	22430	2564
m	FALSE	天津	1236	2334	4146
f	FALSE	广西	1997	2063	2773
m	FALSE	江苏	66	3961	1630
m	FALSE	广东	370	3419	2570
m	FALSE	重庆	2008	45348	131
m	FALSE	辽宁	439	5350	1957
m	TRUE	上海	217	11070	4467
f	FALSE	其他	136	2930	1128
m	FALSE	广东	357	3801	428
m	FALSE	辽宁	864	16398	407
m	TRUE	福建	723	5105	1693
m	FALSE	北京	1087	24388	1280
f	TRUE	福建	377	3649	5316
m	FALSE	其他	1033	4129	260
f	FALSE	江苏	938	2226	922
m	TRUE	上海	619	6408	9761
m	FALSE	贵州	196	3503	207
m	TRUE	江苏	1955	25890	3818
m	FALSE	河南	132	17953	221
m	TRUE	广东	173	2364	743
m	TRUE	上海	115	403616	3248
m	FALSE	北京	240	3802	14347
m	FALSE	上海	282	5576	3997
m	TRUE	江西	930	2874	3225
m	FALSE	贵州	453	5317	254
f	FALSE	广西	123	46573	1476
f	FALSE	广东	588	2644	1305
m	FALSE	福建	984	11720	1002
m	FALSE	北京	115	3490	603
m	FALSE	北京	162	2980	965
m	FALSE	福建	1331	32796	2463
m	FALSE	广东	57	2321	201
m	TRUE	陕西	480	2221	3433
m	TRUE	北京	330	57308	317
m	TRUE	北京	1910	8587	12950
m	TRUE	河南	600	6229	2904
f	TRUE	浙江	599	4331	1116
f	TRUE	北京	629	3705	1217
f	FALSE	海外	189	5333	2985
m	FALSE	重庆	289	2316	103
m	FALSE	河南	124	2087	254
m	FALSE	陕西	295	3062	116
m	FALSE	河南	265	9670	74
f	FALSE	江苏	1321	2033	1249
m	TRUE	陕西	1496	926196	6629
f	FALSE	湖北	840	2133	186
f	FALSE	江苏	2000	2670	11516
f	FALSE	上海	1508	3343	14331
m	TRUE	广东	325	11357	2491
m	FALSE	陕西	608	2724	884
m	FALSE	广东	213	4609	285
m	FALSE	云南	487	7027	7874
m	FALSE	河南	163	4108	353
f	FALSE	北京	238	7077	39
m	FALSE	山东	490	28681	2252
m	FALSE	浙江	205	8678	672
f	FALSE	上海	717	352074	2867
m	FALSE	湖南	585	5511	7141
f	FALSE	黑龙江	115	10715	136
m	FALSE	河南	27	10324	468
m	FALSE	海南	268	77195	2836
m	FALSE	辽宁	220	10694	208
m	FALSE	河南	191	21213	1970
f	TRUE	天津	284	4540	4413
m	FALSE	海外	183	3139	879
m	FALSE	海外	1208	6114	3474
m	FALSE	福建	782	3414	1368
m	FALSE	广东	187	3563	1358
m	FALSE	其他	103	2388	48
f	FALSE	福建	138	9893	409
f	FALSE	广东	83	6300	646
m	TRUE	海外	465	65955	1682
m	FALSE	安徽	117	9971	361
f	FALSE	上海	168	3516	1396
f	FALSE	山东	636	5676	2141
f	FALSE	四川	1978	3530	10883
f	FALSE	上海	226	4048	5793
f	FALSE	河北	346	3652	6040
m	TRUE	北京	494	2824	637
f	FALSE	其他	218	2147	13001
m	FALSE	香港	2000	2521	13287
m	FALSE	安徽	70	11397	1222
m	FALSE	广东	452	2853	2049
f	TRUE	河北	844	2277	3545
m	FALSE	广东	129	14196	118
f	FALSE	广东	848	3435	437
m	FALSE	安徽	53	2791	130
f	FALSE	浙江	325	3423	933
m	FALSE	北京	136	2332	397
m	FALSE	广东	127	2492	164
m	TRUE	北京	295	4309	422
m	FALSE	四川	162	11196	360
f	FALSE	浙江	490	11620	1868
m	FALSE	广东	581	387026	822
m	TRUE	上海	250	5466	1535
m	TRUE	贵州	423	3054	2601
m	FALSE	安徽	359	50961	2582
f	FALSE	上海	387	2258	210
f	FALSE	北京	862	5078	4484
m	TRUE	北京	795	17622	9653
f	FALSE	北京	769	11273	3340
m	FALSE	浙江	729	3946	3527
f	TRUE	广东	344	15755	2776
m	FALSE	浙江	435	2440	590
m	FALSE	四川	2000	3480	7684
f	FALSE	上海	291	303786	5377
m	FALSE	浙江	472	2290	3848
m	FALSE	广东	192	7919	750
m	TRUE	北京	1970	2845	4288
m	FALSE	福建	357	5374	473
m	FALSE	云南	1516	5643	2402
f	FALSE	北京	1511	3081	766
f	FALSE	辽宁	277	2271	6996
f	FALSE	北京	1216	4462	1653
m	FALSE	北京	233	2689	481
m	TRUE	吉林	411	33114	1048
f	TRUE	北京	616	7763	12009
m	FALSE	北京	365	67595	9441
f	FALSE	上海	1279	2018	1071
f	FALSE	广东	120	13222	8395
f	FALSE	浙江	266	2433	12183
f	FALSE	海外	60	2485	2619
f	FALSE	广东	1742	2293	812
f	TRUE	浙江	111	13290	114
m	FALSE	广东	34	9219	136
m	FALSE	江苏	155	5027	646
m	FALSE	贵州	428	7560	838
f	FALSE	广东	266	2674	6465
m	FALSE	福建	1140	10714	5080
m	FALSE	广东	183	2185	665
f	FALSE	上海	124	3324	1169
m	FALSE	北京	12	24563	6441
m	FALSE	湖南	111	2254	762
f	FALSE	四川	135	5315	13428
f	FALSE	福建	196	34817	1869
f	FALSE	香港	39	3800	1831
m	FALSE	云南	567	5717	1468
m	FALSE	广东	114	3152	1350
f	FALSE	河北	1793	12532	12490
m	FALSE	北京	91	2692	68
f	FALSE	海外	49	2500	9
m	FALSE	广东	191	4900	528
m	FALSE	广东	235	2377	199
m	FALSE	浙江	854	2270	1069
m	FALSE	广东	218	2351	28
m	FALSE	天津	328	2017	475
m	FALSE	湖北	1999	9841	1437
f	FALSE	北京	139	18049	356
f	FALSE	浙江	256	12449	8333
m	FALSE	江苏	168	3900	284
m	FALSE	云南	180	11588	1462
m	FALSE	海外	967	27569	6365
m	FALSE	辽宁	110	10584	1530
f	TRUE	上海	246	5587	3358
m	TRUE	上海	1955	12469	7754
f	FALSE	广东	372	3814	7183
f	FALSE	上海	341	2045	3610
m	FALSE	北京	397	2452	130
f	FALSE	山东	879	3568	1945
f	TRUE	北京	1093	2724	14734
f	TRUE	浙江	1070	135331	16803
m	FALSE	上海	60	3724	171
m	FALSE	河南	1798	2522	12587
m	FALSE	湖北	51	3488	380
m	FALSE	北京	1954	2034	7940
f	FALSE	北京	430	53625	5173
m	FALSE	湖南	191	4787	340
m	TRUE	北京	1314	12032	2922
f	FALSE	上海	312	3124	6070
m	FALSE	重庆	446	6121	1889
m	FALSE	天津	971	3010	1114
m	FALSE	北京	277	5111	2733
m	FALSE	上海	1602	2099	4443
f	FALSE	河南	311	16181	2712
m	FALSE	广东	152	2639	289
m	TRUE	上海	267	30456	1061
f	FALSE	上海	337	2082	7495
m	FALSE	河北	323	2284	1814
m	TRUE	上海	1200	5830	3070
m	FALSE	浙江	284	3903	390
f	FALSE	上海	333	2796	973
m	FALSE	广东	477	3082	1303
f	FALSE	山东	589	11768	7441
f	FALSE	江苏	1780	2428	7203
m	FALSE	广东	197	2218	538
m	FALSE	湖北	164	2130	259
f	FALSE	安徽	1607	15740	4993
f	FALSE	福建	1715	14815	3476
f	FALSE	辽宁	1259	18928	46
m	FALSE	福建	133	11588	376
f	TRUE	海外	54	38928	81
m	FALSE	浙江	1972	3125	32316
m	FALSE	北京	54	70189	3306
m	FALSE	四川	2000	2179	1881
f	FALSE	江苏	164	2422	2195
m	FALSE	其他	163	3258	245
m	FALSE	广东	127	2193	605
m	FALSE	广东	399	2430	478
m	FALSE	广东	501	10352	4343
m	FALSE	山东	87	2464	22
m	FALSE	广东	269	10964	1073
m	FALSE	湖南	229	2391	2096
m	FALSE	浙江	1471	2029	3678
m	FALSE	云南	394	4862	2714
m	FALSE	北京	483	2160	1670
m	FALSE	福建	603	12969	1331
m	FALSE	广东	235	5027	1153
m	FALSE	湖北	276	31556	678
m	FALSE	广东	118	10864	789
m	TRUE	内蒙古	237	32236	1178
f	FALSE	广东	85	3973	24
f	FALSE	辽宁	1800	3175	1141
m	FALSE	宁夏	128	3817	586
f	FALSE	北京	942	2077	1273
m	TRUE	浙江	145	157093	574
m	FALSE	河南	1201	2627	1039
m	FALSE	海外	317	6158	7645
f	FALSE	海外	181	3143	2902
m	FALSE	浙江	228	10739	474
m	FALSE	福建	244	2320	331
f	FALSE	上海	1955	2966	3058
m	FALSE	上海	107	11419	72
m	FALSE	广东	428	2227	875
f	FALSE	四川	185	3353	10993
m	FALSE	广东	286	3332	352
m	FALSE	河北	1624	4501	4076
f	FALSE	辽宁	235	2242	296
f	FALSE	山东	402	2255	16529
m	FALSE	湖南	1516	3592	732
m	FALSE	陕西	1675	16087	4465
m	TRUE	上海	947	24668	666
m	FALSE	安徽	654	10729	774
f	FALSE	北京	103	2440	32197
f	FALSE	北京	180	20036	602
m	FALSE	陕西	528	2963	7144
f	FALSE	浙江	398	2160	297
m	FALSE	湖北	293	3492	244
f	FALSE	其他	1738	2269	1395
f	FALSE	湖北	226	4773	242
f	TRUE	北京	227	11718	1865
f	FALSE	河北	243	5104	13256
f	FALSE	浙江	130	5156	34
f	FALSE	山东	542	2371	647
m	TRUE	北京	639	10716	702
m	FALSE	浙江	241	23011	7748
f	FALSE	重庆	548	2770	4161
f	FALSE	浙江	1553	4833	2639
m	FALSE	北京	86	56398	776
m	FALSE	山东	305	11251	1241
f	FALSE	其他	584	2511	1
f	FALSE	湖南	1015	2195	6391
m	FALSE	山东	338	2384	4389
m	TRUE	上海	324	2685	2238
m	TRUE	广东	1464	2633	1836
m	FALSE	重庆	249	5190	1294
f	FALSE	北京	448	2740	10677
f	TRUE	北京	1661	7703	5164
m	TRUE	湖南	1999	3331	2920
f	FALSE	湖南	401	15378	3287
f	FALSE	上海	1114	36180	784
m	FALSE	广东	556	2470	361
m	FALSE	重庆	253	10939	882
f	FALSE	上海	877	2243	6072
m	FALSE	辽宁	587	5267	832
m	FALSE	北京	429	13958	557
f	FALSE	云南	1752	2380	6168
m	FALSE	河南	325	2558	1959
m	FALSE	内蒙古	1870	2568	3650
f	FALSE	重庆	186	2043	1143
m	FALSE	浙江	786	2267	222
f	FALSE	河南	329	2727	11996
m	FALSE	广东	304	3608	557
m	TRUE	浙江	153	2579	285
m	FALSE	四川	214	14452	177
m	FALSE	北京	294	18048	1196
m	FALSE	北京	307	5644	538
m	FALSE	陕西	352	2355	383
m	FALSE	浙江	46	20981	184
m	FALSE	浙江	137	6286	1
m	FALSE	广东	160	3198	745
m	FALSE	天津	160	4935	306
m	FALSE	其他	237	2403	841
f	FALSE	北京	183	2911	1189
m	TRUE	北京	420	11511	1069
m	FALSE	四川	499	6912	5156
m	FALSE	广西	399	13278	684
m	TRUE	上海	241	4773	973
m	FALSE	福建	497	3032	1317
f	FALSE	陕西	76	2366	89
m	FALSE	福建	103	2312	375
m	FALSE	台湾	441	2207	1367
m	FALSE	广东	223	11163	21
m	TRUE	辽宁	389	12709	399
m	FALSE	广东	73	2447	110
m	FALSE	广东	276	2799	845
m	FALSE	安徽	620	2305	23572
m	FALSE	福建	67	5212	10
m	FALSE	广东	379	8620	3307
m	FALSE	广东	147	3171	329
m	FALSE	广东	173	3285	949
m	FALSE	浙江	791	3577	4986
m	FALSE	其他	313	4016	1127
f	FALSE	北京	222	2910	1306
m	FALSE	天津	379	20689	3657
m	FALSE	浙江	244	2260	87
f	FALSE	上海	1988	2031	12750
m	FALSE	其他	189	24027	6489
f	FALSE	山东	197	2668	11185
f	FALSE	广东	315	3726	438
f	TRUE	山东	231	2734	4499
m	FALSE	海外	540	16809	1227
m	FALSE	北京	1925	12947	1312
m	FALSE	广东	351	6647	6908
f	FALSE	福建	1231	2065	20428
m	TRUE	北京	315	4166	953
m	FALSE	浙江	111	2247	121
f	TRUE	山东	265	5870	1814
f	FALSE	北京	70	35983	1596
f	TRUE	北京	307	13346	1671
m	FALSE	广东	523	2192	5854
f	FALSE	北京	1246	7344	1399
m	TRUE	上海	20	10285	2343
f	FALSE	浙江	1987	3142	1598
m	FALSE	广东	1013	2487	1684
m	FALSE	安徽	1432	4957	1968
m	FALSE	北京	966	2773	13118
f	FALSE	上海	993	13156	5062
m	FALSE	福建	183	6813	783
m	FALSE	广东	307	6947	2230
m	FALSE	广东	440	4071	1532
f	FALSE	海外	137	2486	7592
m	FALSE	其他	255	2360	469
f	FALSE	辽宁	330	3814	830
m	FALSE	广东	776	10846	1312
m	FALSE	香港	321	2854	533
f	FALSE	广东	388	4860	1519
m	FALSE	山西	243	2058	2377
m	FALSE	河北	353	2246	934
f	TRUE	上海	135	3648	1306
m	FALSE	广东	246	6781	608
m	FALSE	贵州	1868	5789	2015
f	FALSE	江苏	459	2771	1960
m	TRUE	北京	173	2142	567
m	FALSE	北京	1790	2487	10809
m	FALSE	北京	1979	2628	109
f	FALSE	广东	1999	70155	2549
f	FALSE	四川	1588	14902	4062
f	FALSE	广东	1666	2334	2116
m	FALSE	广东	223	7070	2085
f	FALSE	北京	438	71001	83
m	TRUE	广东	675	5747	12389
f	FALSE	其他	280	5128	498
m	TRUE	上海	1448	12507	360
m	FALSE	北京	1240	19113	1219
f	FALSE	上海	548	3675	658
m	FALSE	河南	951	2803	553
m	FALSE	广东	214	19269	513
m	FALSE	广东	177	9475	6
m	FALSE	四川	363	3746	1103
m	FALSE	陕西	329	10101	716
m	FALSE	广东	163	2367	3085
m	FALSE	贵州	40	4698	218
m	FALSE	北京	312	9720	589
f	FALSE	江苏	598	3067	1633
m	FALSE	福建	120	5850	1233
m	FALSE	福建	352	5374	1200
m	FALSE	重庆	103	3388	227
m	TRUE	上海	114	59537	427
m	FALSE	山东	1772	2057	1122
m	FALSE	广西	228	4074	288
f	FALSE	上海	553	12579	4381
m	FALSE	海外	188	2756	679
m	TRUE	北京	903	3180	831
m	FALSE	福建	1604	7804	2165
m	FALSE	天津	1909	2279	1797
m	FALSE	浙江	33	2331	1691
m	FALSE	上海	1547	40089	957
f	FALSE	广东	376	2177	899
m	TRUE	天津	705	3828	7888
f	FALSE	河南	235	5785	1037
m	FALSE	江苏	286	5373	983
f	TRUE	天津	363	3025	2303
m	TRUE	北京	197	10776	1891
m	FALSE	浙江	359	21271	4436
m	FALSE	上海	425	2401	832
m	FALSE	江苏	39	11732	401
f	FALSE	新疆	1159	3987	213
m	FALSE	黑龙江	728	2247	923
f	FALSE	北京	256	4380	799
m	FALSE	北京	537	2368	1656
f	FALSE	广东	257	15019	1228
f	FALSE	北京	1839	2010	4596
m	TRUE	北京	596	12243	892
f	FALSE	广东	497	3883	3534
m	FALSE	河南	1075	2805	3064
m	FALSE	江西	234	10273	747
m	FALSE	广东	206	12706	57
m	TRUE	北京	951	47062	4024
m	FALSE	广东	191	3023	1956
f	FALSE	湖北	58	2993	229
m	FALSE	陕西	391	3107	613
m	TRUE	上海	298	2202	2524
m	FALSE	广东	163	2542	1181
f	TRUE	上海	712	15357	4744
f	FALSE	海外	189	2864	1562
f	FALSE	海外	380	7448	1633
m	FALSE	山西	1984	14303	8061
m	FALSE	河北	1182	5874	19122
m	FALSE	辽宁	750	5195	1705
f	FALSE	四川	379	2812	416
m	FALSE	安徽	319	11340	1508
m	TRUE	上海	365	32676	1332
m	FALSE	北京	1323	4469	2150
m	FALSE	江苏	481	11011	2913
f	TRUE	湖南	212	2831	858
f	FALSE	江苏	1026	2647	22198
m	TRUE	湖南	626	2231	1421
m	TRUE	北京	432	5066	1438
f	FALSE	四川	90	26152	97
m	FALSE	天津	87	6590	508
m	FALSE	湖南	182	3735	4391
f	TRUE	北京	190	5871	3062
m	FALSE	其他	192	4475	327
f	TRUE	湖北	936	2434	10663
m	FALSE	北京	243	20635	770
m	FALSE	广东	1109	12113	1061
m	TRUE	北京	116	12752	192
m	FALSE	湖北	161	5340	782
m	FALSE	湖北	171	33994	1531
m	FALSE	上海	486	22308	1437
f	FALSE	天津	198	4072	824
m	FALSE	海外	397	11187	1409
f	FALSE	浙江	121	60644	688
m	FALSE	其他	97	2546	717
m	FALSE	内蒙古	1998	2563	7446
f	FALSE	台湾	1369	3323	461
f	FALSE	北京	594	3739	156
m	FALSE	北京	269	6914	2992
m	FALSE	广东	404	3154	4756
f	FALSE	上海	781	5332	756
f	FALSE	云南	207	11203	9438
m	FALSE	四川	363	5445	768
f	FALSE	其他	277	2009	98
f	TRUE	北京	412	2104	704
f	FALSE	湖北	178	2026	2896
m	FALSE	北京	234	3373	882
f	FALSE	广西	295	2305	11235
m	FALSE	海外	410	25662	1444
f	FALSE	湖南	472	2643	5502
m	FALSE	浙江	153	22703	2693
m	FALSE	广东	280	2073	676
m	FALSE	北京	498	11759	365
m	TRUE	北京	1084	5273708	9707
m	FALSE	上海	335	9822	517
m	FALSE	北京	105	6138	1031
m	TRUE	北京	513	2737	988
m	FALSE	河南	1646	2847	10594
m	FALSE	海外	284	2377	175
m	FALSE	北京	111	2491	41
m	FALSE	广东	45	3954	37
m	FALSE	河南	292	2351	76
m	FALSE	广东	549	11084	3032
f	FALSE	山东	609	14592	1443
m	FALSE	广东	204	5349	126
f	FALSE	北京	289	27878	1161
m	FALSE	上海	341	9835	683
m	TRUE	江西	336	15436	879
m	FALSE	福建	87	10382	68
f	FALSE	福建	341	51119	2708
f	FALSE	江西	221	51150	2618
m	FALSE	湖北	490	3875	633
m	TRUE	北京	198	448670	1087
m	FALSE	陕西	1745	2419	2131
f	FALSE	北京	1809	14930	3885
m	FALSE	海外	233	74891	133
m	FALSE	广东	174	2190	10332
f	FALSE	河北	1998	3588	18162
f	FALSE	北京	865	1599189	28908
m	FALSE	辽宁	1796	2668	893
f	FALSE	北京	334	21329	1465
m	TRUE	广西	284	5668	2946
f	FALSE	上海	161	841453	1793
f	FALSE	湖南	147	2938	638
f	FALSE	安徽	181	2154	491
f	FALSE	江西	186	2369	2332
m	TRUE	北京	1869	94941	17422
m	FALSE	福建	350	37871	1273
m	FALSE	重庆	216	18572	1020
f	FALSE	辽宁	167	3638	339
f	FALSE	上海	190	2429	252
f	FALSE	广东	147	5426	1242
f	FALSE	其他	983	2048	1071
m	FALSE	浙江	1748	2237	1550
m	FALSE	宁夏	454	4931	13558
f	FALSE	其他	35	3430	13484
f	FALSE	广东	175	4552	1178
m	TRUE	北京	173	2401	386
m	TRUE	四川	200	3732	1363
f	FALSE	北京	194	2703	770
f	FALSE	上海	185	7031	1127
m	FALSE	广西	414	4227	1319
f	FALSE	海外	159	5378	3456
m	FALSE	云南	176	4067	109
f	FALSE	湖北	1415	2706	2726
f	FALSE	上海	189	43101	3462
m	FALSE	北京	856	2015	3748
f	FALSE	浙江	1527	5879	60
f	FALSE	云南	215	2210	944
m	FALSE	广东	180	4724	561
f	FALSE	湖北	157	5073	25221
m	FALSE	浙江	1589	2193	971
f	FALSE	内蒙古	795	10946	267
m	TRUE	广东	434	12618	1830
f	FALSE	北京	386	3648	585
m	FALSE	浙江	39	2136	52
m	FALSE	重庆	771	4689	760
f	TRUE	北京	615	312820	1015
f	TRUE	北京	694	15620	5106
f	TRUE	福建	159	7061	874
f	FALSE	天津	66	2671	796
f	FALSE	海外	57	18043	7416
m	FALSE	河南	97	2018	1939
m	FALSE	广东	57	10194	2061
m	FALSE	山东	1967	3154	46
m	FALSE	北京	377	21469	3070
f	FALSE	其他	212	22919	772
m	FALSE	广东	30	8730	29
m	TRUE	天津	215	11819	2576
f	FALSE	广东	330	134057	3569
m	FALSE	安徽	158	3468	206
m	FALSE	广东	254	3454	1012
f	FALSE	云南	120	3386	8952
m	FALSE	海外	490	4029	26
f	TRUE	湖南	762	6919	1446
m	FALSE	广东	1500	3853	7537
f	FALSE	浙江	234	6660	528
f	FALSE	北京	306	9508	285
m	FALSE	北京	712	5201	551
m	TRUE	广东	1576	20884	1357
m	FALSE	浙江	232	169470	625
m	FALSE	香港	26	5212	17
m	FALSE	北京	480	7153	1427
m	FALSE	海外	753	2138	213
m	FALSE	北京	181	2024	552
f	FALSE	北京	405	2467	1337
m	TRUE	北京	463	6322	571
m	FALSE	广东	483	2156	1509
m	FALSE	北京	169	20506	567
f	FALSE	黑龙江	223	4704	180
m	FALSE	湖北	70	11064	1899
f	FALSE	广东	546	3602	1693
f	FALSE	安徽	442	5008	153
f	FALSE	四川	1959	2649	433
f	FALSE	上海	142	20562	1920
f	FALSE	广东	104	2699	3
m	FALSE	河南	334	2176	1408
m	FALSE	山东	79	5450	178
m	TRUE	北京	250	13632	3968
m	TRUE	上海	135	8669	1620
m	TRUE	陕西	1980	21855	6347
m	FALSE	江苏	229	13164	3031
m	FALSE	广东	116	2184	1932
m	TRUE	北京	1939	150778	10186
m	FALSE	广东	283	2282	1207
f	FALSE	上海	222	10511	979
m	FALSE	广东	422	3542	724
f	FALSE	北京	1715	3584	14699
f	FALSE	上海	1540	15757	3063
m	TRUE	北京	334	8983	3014
m	FALSE	北京	765	4779	13197
m	FALSE	广西	748	5475	1776
f	TRUE	湖北	243	15104	4638
m	FALSE	其他	1748	3074	8277
m	FALSE	广东	274	11961	29
m	FALSE	浙江	326	2964	1530
m	FALSE	北京	109	11114	1946
m	FALSE	广东	199	3472	3214
m	FALSE	广东	76	10781	56
m	FALSE	四川	285	5835	2052
m	FALSE	广东	198	10333	377
m	FALSE	云南	111	2306	480
m	FALSE	广东	427	2827	2680
m	FALSE	江苏	158	19905	826
m	FALSE	北京	430	137334	580
m	FALSE	海南	27	7560	22
f	FALSE	广东	2730	110954	10146
m	FALSE	福建	115	172004	2709
m	FALSE	香港	197	5598	1208
f	FALSE	北京	948	6664	584
m	FALSE	广东	1007	10111	1424
m	FALSE	海外	2000	128065	20122
m	FALSE	四川	467	41412	1877
f	TRUE	山西	421	12148	3288
m	FALSE	四川	748	119100	330
m	TRUE	北京	83	14930	1682
m	FALSE	广东	1937	2441	682
m	FALSE	浙江	694	9956	814
m	FALSE	北京	1974	2180	1605
m	FALSE	北京	112	12764	511
f	FALSE	天津	1968	3103	7968
m	FALSE	广东	399	19857	1229
m	FALSE	北京	258	5404	1007
m	FALSE	山西	159	20906	2493
m	TRUE	福建	71	10114	27
m	FALSE	上海	253	2486	3776
m	FALSE	河南	93	3738	1467
f	FALSE	北京	257	10591	129
f	FALSE	广东	1790	22463	17296
m	FALSE	吉林	290	4945	4178
m	FALSE	吉林	261	4053	451
m	FALSE	黑龙江	36	2348	14705
f	TRUE	安徽	183	15941	559
m	FALSE	广东	564	98547	403
f	FALSE	广东	1680	5420	3502
f	FALSE	山东	334	2720	63632
f	FALSE	北京	2000	12446	294
